Fecha,Incidentes,Pruebas t-1,Pruebas t-2,Pruebas t-3,Incidentes t-1,Incidentes t-2,Incidentes t-3,H t-1,H t-2,H t-3,H_UCI t-1,H_UCI t-2,H_UCI t-3,Defunciones t-1,Defunciones t-2,Defunciones t-3,Asintomaticos t-1,Asintomaticos t-2,Asintomaticos t-3,Sintomaticos t-1,Sintomaticos t-2,Sintomaticos t-3,Entradas t-1,Entradas t-2,Entradas t-3,Salidas t-1,Salidas t-2,Salidas t-3
2020-03-11,12.0,39.0,21.0,130.0,6.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,4.0,1.0,145999.438,146586.006,134872.11800000002,145006.937,148231.62900000002,129792.956
2020-03-12,9.0,116.0,39.0,21.0,12.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,10.0,4.0,4.0,145431.106,145999.438,146586.006,143921.17299999998,145006.937,148231.62900000002
2020-03-13,12.0,136.0,116.0,39.0,9.0,12.0,6.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,7.0,10.0,4.0,145470.77099999998,145431.106,145999.438,144238.438,143921.17299999998,145006.937
2020-03-14,23.0,228.0,136.0,116.0,12.0,9.0,12.0,8.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,5.0,2.0,9.0,7.0,10.0,143647.02800000002,145470.77099999998,145431.106,140719.734,144238.438,143921.17299999998
2020-03-15,18.0,196.0,228.0,136.0,23.0,12.0,9.0,8.0,8.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,5.0,3.0,5.0,19.0,9.0,7.0,71089.56700000001,143647.02800000002,145470.77099999998,69784.739,140719.734,144238.438
2020-03-16,24.0,121.0,196.0,228.0,18.0,23.0,12.0,13.0,8.0,8.0,2.0,2.0,1.0,0.0,0.0,0.0,4.0,5.0,3.0,14.0,19.0,9.0,37512.616,71089.56700000001,143647.02800000002,39003.832,69784.739,140719.734
2020-03-17,39.0,147.0,121.0,196.0,24.0,18.0,23.0,18.0,13.0,8.0,3.0,2.0,2.0,0.0,0.0,0.0,5.0,4.0,5.0,14.0,14.0,19.0,87342.40599999999,37512.616,71089.56700000001,88830.57699999999,39003.832,69784.739
2020-03-18,28.0,226.0,147.0,121.0,39.0,24.0,18.0,22.0,18.0,13.0,4.0,3.0,2.0,0.0,0.0,0.0,23.0,5.0,4.0,16.0,14.0,14.0,88994.959,87342.40599999999,37512.616,87741.81800000001,88830.57699999999,39003.832
2020-03-19,38.0,282.0,226.0,147.0,28.0,39.0,24.0,36.0,22.0,18.0,6.0,4.0,3.0,0.0,0.0,0.0,20.0,23.0,5.0,9.0,16.0,14.0,90235.208,88994.959,87342.40599999999,88626.08799999997,87741.81800000001,88830.57699999999
2020-03-20,35.0,307.0,282.0,226.0,38.0,28.0,39.0,47.0,36.0,22.0,11.0,6.0,4.0,0.0,0.0,0.0,20.0,20.0,23.0,11.0,9.0,16.0,48592.640999999996,90235.208,88994.959,46147.96400000001,88626.08799999997,87741.81800000001
2020-03-21,58.0,333.0,307.0,282.0,35.0,38.0,28.0,61.0,47.0,36.0,14.0,11.0,6.0,1.0,0.0,0.0,27.0,20.0,20.0,19.0,11.0,9.0,79103.62899999999,48592.640999999996,90235.208,75959.16399999999,46147.96400000001,88626.08799999997
2020-03-22,50.0,362.0,333.0,307.0,58.0,35.0,38.0,78.0,61.0,47.0,16.0,14.0,11.0,0.0,1.0,0.0,25.0,27.0,20.0,26.0,19.0,11.0,44574.127,79103.62899999999,48592.640999999996,43339.081,75959.16399999999,46147.96400000001
2020-03-23,52.0,346.0,362.0,333.0,50.0,58.0,35.0,80.0,78.0,61.0,23.0,16.0,14.0,2.0,0.0,1.0,17.0,25.0,27.0,12.0,26.0,19.0,20534.084,44574.127,79103.62899999999,23681.319,43339.081,75959.16399999999
2020-03-24,113.0,207.0,346.0,362.0,52.0,50.0,58.0,99.0,80.0,78.0,26.0,23.0,16.0,0.0,2.0,0.0,35.0,17.0,25.0,22.0,12.0,26.0,73180.557,20534.084,44574.127,74085.50399999999,23681.319,43339.081
2020-03-25,75.0,496.0,207.0,346.0,113.0,52.0,50.0,127.0,99.0,80.0,33.0,26.0,23.0,4.0,0.0,2.0,29.0,35.0,17.0,99.0,22.0,12.0,66723.511,73180.557,20534.084,65711.372,74085.50399999999,23681.319
2020-03-26,119.0,496.0,496.0,207.0,75.0,113.0,52.0,172.0,127.0,99.0,36.0,33.0,26.0,3.0,4.0,0.0,17.0,29.0,35.0,62.0,99.0,22.0,75332.83099999999,66723.511,73180.557,73839.628,65711.372,74085.50399999999
2020-03-27,86.0,728.0,496.0,496.0,119.0,75.0,113.0,209.0,172.0,127.0,53.0,36.0,33.0,9.0,3.0,4.0,26.0,17.0,29.0,71.0,62.0,99.0,78024.17199999999,75332.83099999999,66723.511,76341.433,73839.628,65711.372
2020-03-28,62.0,715.0,728.0,496.0,86.0,119.0,75.0,231.0,209.0,172.0,58.0,53.0,36.0,6.0,9.0,3.0,15.0,26.0,17.0,58.0,71.0,62.0,77433.15299999999,78024.17199999999,75332.83099999999,72949.33099999999,76341.433,73839.628
2020-03-29,50.0,517.0,715.0,728.0,62.0,86.0,119.0,260.0,231.0,209.0,57.0,58.0,53.0,6.0,6.0,9.0,15.0,15.0,26.0,46.0,58.0,71.0,37367.141,77433.15299999999,78024.17199999999,35390.585,72949.33099999999,76341.433
2020-03-30,46.0,402.0,517.0,715.0,50.0,62.0,86.0,265.0,260.0,231.0,57.0,57.0,58.0,9.0,6.0,6.0,8.0,15.0,15.0,42.0,46.0,58.0,26687.71,37367.141,77433.15299999999,29374.43,35390.585,72949.33099999999
2020-03-31,60.0,250.0,402.0,517.0,46.0,50.0,62.0,283.0,265.0,260.0,59.0,57.0,57.0,3.0,9.0,6.0,18.0,8.0,15.0,31.0,42.0,46.0,65859.74799999999,26687.71,37367.141,67176.408,29374.43,35390.585
2020-04-01,34.0,616.0,250.0,402.0,60.0,46.0,50.0,304.0,283.0,265.0,57.0,59.0,57.0,6.0,3.0,9.0,31.0,18.0,8.0,20.0,31.0,42.0,60564.859000000004,65859.74799999999,26687.71,58726.374,67176.408,29374.43
2020-04-02,71.0,598.0,616.0,250.0,34.0,60.0,46.0,287.0,304.0,283.0,58.0,57.0,59.0,4.0,6.0,3.0,13.0,31.0,18.0,23.0,20.0,31.0,64725.77800000001,60564.859000000004,65859.74799999999,62515.594000000005,58726.374,67176.408
2020-04-03,38.0,572.0,598.0,616.0,71.0,34.0,60.0,284.0,287.0,304.0,57.0,58.0,57.0,9.0,4.0,6.0,26.0,13.0,31.0,34.0,23.0,20.0,65887.555,64725.77800000001,60564.859000000004,64861.919,62515.594000000005,58726.374
2020-04-04,43.0,460.0,572.0,598.0,38.0,71.0,34.0,284.0,284.0,287.0,57.0,57.0,58.0,6.0,9.0,4.0,6.0,26.0,13.0,37.0,34.0,23.0,68036.16500000001,65887.555,64725.77800000001,65767.195,64861.919,62515.594000000005
2020-04-05,18.0,587.0,460.0,572.0,43.0,38.0,71.0,290.0,284.0,284.0,58.0,57.0,57.0,4.0,6.0,9.0,9.0,6.0,26.0,36.0,37.0,34.0,43351.53400000001,68036.16500000001,65887.555,42212.572,65767.195,64861.919
2020-04-06,31.0,331.0,587.0,460.0,18.0,43.0,38.0,298.0,290.0,284.0,53.0,58.0,57.0,14.0,4.0,6.0,13.0,9.0,6.0,6.0,36.0,37.0,22476.315,43351.53400000001,68036.16500000001,25210.781000000006,42212.572,65767.195
2020-04-07,25.0,221.0,331.0,587.0,31.0,18.0,43.0,293.0,298.0,290.0,51.0,53.0,58.0,3.0,14.0,4.0,15.0,13.0,9.0,15.0,6.0,36.0,67012.30500000001,22476.315,43351.53400000001,68752.005,25210.781000000006,42212.572
2020-04-08,16.0,540.0,221.0,331.0,25.0,31.0,18.0,273.0,293.0,298.0,50.0,51.0,53.0,4.0,3.0,14.0,14.0,15.0,13.0,19.0,15.0,6.0,73149.812,67012.30500000001,22476.315,72911.732,68752.005,25210.781000000006
2020-04-09,40.0,606.0,540.0,221.0,16.0,25.0,31.0,262.0,273.0,293.0,47.0,50.0,51.0,6.0,4.0,3.0,14.0,14.0,15.0,19.0,19.0,15.0,76073.839,73149.812,67012.30500000001,72578.85800000001,72911.732,68752.005
2020-04-10,11.0,546.0,606.0,540.0,40.0,16.0,25.0,244.0,262.0,273.0,49.0,47.0,50.0,2.0,6.0,4.0,17.0,14.0,14.0,25.0,19.0,19.0,56409.583,76073.839,73149.812,52853.667,72578.85800000001,72911.732
2020-04-11,7.0,394.0,546.0,606.0,11.0,40.0,16.0,231.0,244.0,262.0,42.0,49.0,47.0,3.0,2.0,6.0,4.0,17.0,14.0,7.0,25.0,19.0,31422.808999999997,56409.583,76073.839,30399.339,52853.667,72578.85800000001
2020-04-12,4.0,306.0,394.0,546.0,7.0,11.0,40.0,220.0,231.0,244.0,44.0,42.0,49.0,4.0,3.0,2.0,19.0,4.0,17.0,8.0,7.0,25.0,45761.893,31422.808999999997,56409.583,44028.744000000006,30399.339,52853.667
2020-04-13,6.0,363.0,306.0,394.0,4.0,7.0,11.0,221.0,220.0,231.0,43.0,44.0,42.0,3.0,4.0,3.0,5.0,19.0,4.0,6.0,8.0,7.0,23745.616,45761.893,31422.808999999997,25232.757,44028.744000000006,30399.339
2020-04-14,18.0,455.0,363.0,306.0,6.0,4.0,7.0,211.0,221.0,220.0,41.0,43.0,44.0,1.0,3.0,4.0,5.0,5.0,19.0,17.0,6.0,8.0,65572.423,23745.616,45761.893,68268.969,25232.757,44028.744000000006
2020-04-15,12.0,931.0,455.0,363.0,18.0,6.0,4.0,200.0,211.0,221.0,36.0,41.0,43.0,3.0,1.0,3.0,31.0,5.0,5.0,25.0,17.0,6.0,84971.579,65572.423,23745.616,85071.649,68268.969,25232.757
2020-04-16,1.0,760.0,931.0,455.0,12.0,18.0,6.0,186.0,200.0,211.0,36.0,36.0,41.0,0.0,3.0,1.0,29.0,31.0,5.0,19.0,25.0,17.0,76348.265,84971.579,65572.423,76034.67,85071.649,68268.969
2020-04-17,8.0,581.0,760.0,931.0,1.0,12.0,18.0,160.0,186.0,200.0,34.0,36.0,36.0,2.0,0.0,3.0,4.0,29.0,31.0,10.0,19.0,25.0,90138.384,76348.265,84971.579,89345.793,76034.67,85071.649
2020-04-18,10.0,474.0,581.0,760.0,8.0,1.0,12.0,152.0,160.0,186.0,36.0,34.0,36.0,4.0,2.0,0.0,6.0,4.0,29.0,15.0,10.0,19.0,91734.826,90138.384,76348.265,87091.73199999999,89345.793,76034.67
2020-04-19,2.0,503.0,474.0,581.0,10.0,8.0,1.0,145.0,152.0,160.0,31.0,36.0,34.0,1.0,4.0,2.0,2.0,6.0,4.0,7.0,15.0,10.0,49107.0,91734.826,90138.384,47461.915,87091.73199999999,89345.793
2020-04-20,5.0,390.0,503.0,474.0,2.0,10.0,8.0,128.0,145.0,152.0,30.0,31.0,36.0,2.0,1.0,4.0,2.0,2.0,6.0,1.0,7.0,15.0,24269.323,49107.0,91734.826,26879.581,47461.915,87091.73199999999
2020-04-21,9.0,561.0,390.0,503.0,5.0,2.0,10.0,129.0,128.0,145.0,27.0,30.0,31.0,0.0,2.0,1.0,3.0,2.0,2.0,23.0,1.0,7.0,83943.38399999999,24269.323,49107.0,84814.757,26879.581,47461.915
2020-04-22,4.0,730.0,561.0,390.0,9.0,5.0,2.0,127.0,129.0,128.0,25.0,27.0,30.0,1.0,0.0,2.0,7.0,3.0,2.0,14.0,23.0,1.0,87675.05,83943.38399999999,24269.323,87656.88900000001,84814.757,26879.581
2020-04-23,9.0,719.0,730.0,561.0,4.0,9.0,5.0,117.0,127.0,129.0,28.0,25.0,27.0,1.0,1.0,0.0,3.0,7.0,3.0,3.0,14.0,23.0,89857.034,87675.05,83943.38399999999,88295.395,87656.88900000001,84814.757
2020-04-24,7.0,662.0,719.0,730.0,9.0,4.0,9.0,105.0,117.0,127.0,22.0,28.0,25.0,1.0,1.0,1.0,11.0,3.0,7.0,18.0,3.0,14.0,90598.91,89857.034,87675.05,87809.772,88295.395,87656.88900000001
2020-04-25,2.0,531.0,662.0,719.0,7.0,9.0,4.0,99.0,105.0,117.0,22.0,22.0,28.0,1.0,1.0,1.0,4.0,11.0,3.0,18.0,18.0,3.0,89200.05300000001,90598.91,89857.034,85518.26000000001,87809.772,88295.395
2020-04-26,1.0,443.0,531.0,662.0,2.0,7.0,9.0,95.0,99.0,105.0,22.0,22.0,22.0,1.0,1.0,1.0,1.0,4.0,11.0,3.0,18.0,18.0,47622.685999999994,89200.05300000001,90598.91,45613.66,85518.26000000001,87809.772
2020-04-27,1.0,330.0,443.0,531.0,1.0,2.0,7.0,82.0,95.0,99.0,22.0,22.0,22.0,2.0,1.0,1.0,1.0,1.0,4.0,2.0,3.0,18.0,26176.057,47622.685999999994,89200.05300000001,29099.803,45613.66,85518.26000000001
2020-04-28,6.0,133.0,330.0,443.0,1.0,1.0,2.0,82.0,82.0,95.0,22.0,22.0,22.0,0.0,2.0,1.0,6.0,1.0,1.0,24.0,2.0,3.0,90512.151,26176.057,47622.685999999994,91222.698,29099.803,45613.66
2020-04-29,4.0,557.0,133.0,330.0,6.0,1.0,1.0,71.0,82.0,82.0,20.0,22.0,22.0,0.0,0.0,2.0,18.0,6.0,1.0,34.0,24.0,2.0,92876.24900000001,90512.151,26176.057,92163.791,91222.698,29099.803
2020-04-30,4.0,539.0,557.0,133.0,4.0,6.0,1.0,69.0,71.0,82.0,19.0,20.0,22.0,0.0,0.0,0.0,14.0,18.0,6.0,35.0,34.0,24.0,94837.906,92876.24900000001,90512.151,93463.095,92163.791,91222.698
2020-05-01,2.0,627.0,539.0,557.0,4.0,4.0,6.0,71.0,69.0,71.0,19.0,19.0,20.0,2.0,0.0,0.0,11.0,14.0,18.0,56.0,35.0,34.0,102073.44699999999,94837.906,92876.24900000001,96411.62800000001,93463.095,92163.791
2020-05-02,1.0,497.0,627.0,539.0,2.0,4.0,4.0,72.0,71.0,69.0,20.0,19.0,19.0,1.0,2.0,0.0,1.0,11.0,14.0,0.0,56.0,35.0,44430.595,102073.44699999999,94837.906,42840.739,96411.62800000001,93463.095
2020-05-03,0.0,129.0,497.0,627.0,1.0,2.0,4.0,71.0,72.0,71.0,18.0,20.0,19.0,3.0,1.0,2.0,3.0,1.0,11.0,4.0,0.0,56.0,54584.897000000004,44430.595,102073.44699999999,54283.731,42840.739,96411.62800000001
2020-05-04,3.0,328.0,129.0,497.0,0.0,1.0,2.0,71.0,71.0,72.0,17.0,18.0,20.0,0.0,3.0,1.0,4.0,3.0,1.0,2.0,4.0,0.0,31130.713000000003,54584.897000000004,44430.595,35490.064,54283.731,42840.739
2020-05-05,2.0,232.0,328.0,129.0,3.0,0.0,1.0,69.0,71.0,71.0,17.0,17.0,18.0,0.0,0.0,3.0,24.0,4.0,3.0,49.0,2.0,4.0,101552.556,31130.713000000003,54584.897000000004,101214.963,35490.064,54283.731
2020-05-06,6.0,636.0,232.0,328.0,2.0,3.0,0.0,66.0,69.0,71.0,15.0,17.0,17.0,1.0,0.0,0.0,14.0,24.0,4.0,59.0,49.0,2.0,105701.879,101552.556,31130.713000000003,105069.77000000002,101214.963,35490.064
2020-05-07,2.0,609.0,636.0,232.0,6.0,2.0,3.0,56.0,66.0,69.0,13.0,15.0,17.0,0.0,1.0,0.0,32.0,14.0,24.0,41.0,59.0,49.0,96299.489,105701.879,101552.556,94887.494,105069.77000000002,101214.963
2020-05-08,1.0,659.0,609.0,636.0,2.0,6.0,2.0,58.0,56.0,66.0,11.0,13.0,15.0,1.0,0.0,1.0,25.0,32.0,14.0,37.0,41.0,59.0,97000.44300000001,96299.489,105701.879,95333.495,94887.494,105069.77000000002
2020-05-09,7.0,613.0,659.0,609.0,1.0,2.0,6.0,51.0,58.0,56.0,13.0,11.0,13.0,0.0,1.0,0.0,34.0,25.0,32.0,26.0,37.0,41.0,99788.66700000002,97000.44300000001,96299.489,95875.81199999999,95333.495,94887.494
2020-05-10,4.0,426.0,613.0,659.0,7.0,1.0,2.0,45.0,51.0,58.0,13.0,13.0,11.0,0.0,0.0,1.0,3.0,34.0,25.0,2.0,26.0,37.0,57241.992999999995,99788.66700000002,97000.44300000001,54020.227,95875.81199999999,95333.495
2020-05-11,2.0,566.0,426.0,613.0,4.0,7.0,1.0,41.0,45.0,51.0,12.0,13.0,13.0,0.0,0.0,0.0,0.0,3.0,34.0,6.0,2.0,26.0,30505.959000000006,57241.992999999995,99788.66700000002,34650.073000000004,54020.227,95875.81199999999
2020-05-12,9.0,162.0,566.0,426.0,2.0,4.0,7.0,39.0,41.0,45.0,12.0,12.0,13.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,6.0,2.0,102996.618,30505.959000000006,57241.992999999995,103401.728,34650.073000000004,54020.227
2020-05-13,6.0,756.0,162.0,566.0,9.0,2.0,4.0,35.0,39.0,41.0,12.0,12.0,12.0,1.0,0.0,0.0,2.0,1.0,0.0,6.0,2.0,6.0,105917.935,102996.618,30505.959000000006,105325.293,103401.728,34650.073000000004
2020-05-14,4.0,680.0,756.0,162.0,6.0,9.0,2.0,32.0,35.0,39.0,12.0,12.0,12.0,0.0,1.0,0.0,2.0,2.0,1.0,3.0,6.0,2.0,109683.549,105917.935,102996.618,109701.92,105325.293,103401.728
2020-05-15,7.0,736.0,680.0,756.0,4.0,6.0,9.0,37.0,32.0,35.0,12.0,12.0,12.0,1.0,0.0,1.0,2.0,2.0,2.0,9.0,3.0,6.0,103793.376,109683.549,105917.935,101364.931,109701.92,105325.293
2020-05-16,5.0,616.0,736.0,680.0,7.0,4.0,6.0,36.0,37.0,32.0,9.0,12.0,12.0,0.0,1.0,0.0,1.0,2.0,2.0,4.0,9.0,3.0,108157.12800000001,103793.376,109683.549,104161.959,101364.931,109701.92
2020-05-17,3.0,803.0,616.0,736.0,5.0,7.0,4.0,32.0,36.0,37.0,9.0,9.0,12.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,4.0,9.0,63650.483,108157.12800000001,103793.376,62697.54000000001,104161.959,101364.931
2020-05-18,1.0,446.0,803.0,616.0,3.0,5.0,7.0,32.0,32.0,36.0,9.0,9.0,9.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,4.0,40921.871,63650.483,108157.12800000001,43521.432,62697.54000000001,104161.959
2020-05-19,3.0,276.0,446.0,803.0,1.0,3.0,5.0,37.0,32.0,32.0,8.0,9.0,9.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0,1.0,109801.06199999999,40921.871,63650.483,111239.731,43521.432,62697.54000000001
2020-05-20,6.0,604.0,276.0,446.0,3.0,1.0,3.0,35.0,37.0,32.0,7.0,8.0,9.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,3.0,3.0,111129.65,109801.06199999999,40921.871,110368.677,111239.731,43521.432
2020-05-21,6.0,926.0,604.0,276.0,6.0,3.0,1.0,35.0,35.0,37.0,7.0,7.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,4.0,3.0,112244.95,111129.65,109801.06199999999,111616.0,110368.677,111239.731
2020-05-22,4.0,875.0,926.0,604.0,6.0,6.0,3.0,33.0,35.0,35.0,6.0,7.0,7.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,4.0,113117.48300000001,112244.95,111129.65,110517.499,111616.0,110368.677
2020-05-23,3.0,912.0,875.0,926.0,4.0,6.0,6.0,30.0,33.0,35.0,3.0,6.0,7.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,5.0,116778.406,113117.48300000001,112244.95,113661.06800000001,110517.499,111616.0
2020-05-24,2.0,810.0,912.0,875.0,3.0,4.0,6.0,31.0,30.0,33.0,7.0,3.0,6.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,71837.948,116778.406,113117.48300000001,71365.879,113661.06800000001,110517.499
2020-05-25,4.0,726.0,810.0,912.0,2.0,3.0,4.0,21.0,31.0,30.0,4.0,7.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,2.0,2.0,49466.929,71837.948,116778.406,51066.977999999996,71365.879,113661.06800000001
2020-05-26,5.0,241.0,726.0,810.0,4.0,2.0,3.0,25.0,21.0,31.0,4.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,2.0,112740.853,49466.929,71837.948,114741.33099999999,51066.977999999996,71365.879
2020-05-27,3.0,782.0,241.0,726.0,5.0,4.0,2.0,26.0,25.0,21.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,114029.16,112740.853,49466.929,113251.514,114741.33099999999,51066.977999999996
2020-05-28,5.0,869.0,782.0,241.0,3.0,5.0,4.0,24.0,26.0,25.0,4.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,112358.649,114029.16,112740.853,111341.455,113251.514,114741.33099999999
2020-05-29,2.0,1630.0,869.0,782.0,5.0,3.0,5.0,24.0,24.0,26.0,4.0,4.0,4.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,2.0,3.0,120177.311,112358.649,114029.16,117194.892,111341.455,113251.514
2020-05-30,0.0,837.0,1630.0,869.0,2.0,5.0,3.0,23.0,24.0,24.0,4.0,4.0,4.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,2.0,121252.933,120177.311,112358.649,117976.26299999998,117194.892,111341.455
2020-05-31,0.0,714.0,837.0,1630.0,0.0,2.0,5.0,23.0,23.0,24.0,4.0,4.0,4.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,1.0,80202.83799999999,121252.933,120177.311,78888.834,117976.26299999998,117194.892
2020-06-01,2.0,318.0,714.0,837.0,0.0,0.0,2.0,23.0,23.0,23.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,54520.55,80202.83799999999,121252.933,54852.66,78888.834,117976.26299999998
2020-06-02,5.0,826.0,318.0,714.0,2.0,0.0,0.0,26.0,23.0,23.0,4.0,4.0,4.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,117381.665,54520.55,80202.83799999999,119373.933,54852.66,78888.834
2020-06-03,9.0,938.0,826.0,318.0,5.0,2.0,0.0,27.0,26.0,23.0,4.0,4.0,4.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,1.0,0.0,120692.19300000001,117381.665,54520.55,121672.297,119373.933,54852.66
2020-06-04,2.0,902.0,938.0,826.0,9.0,5.0,2.0,27.0,27.0,26.0,4.0,4.0,4.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,1.0,1.0,121960.03,120692.19300000001,117381.665,120133.838,121672.297,119373.933
2020-06-05,2.0,557.0,902.0,938.0,2.0,9.0,5.0,26.0,27.0,27.0,4.0,4.0,4.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,4.0,1.0,121973.04699999999,121960.03,120692.19300000001,121992.49599999998,120133.838,121672.297
2020-06-06,1.0,763.0,557.0,902.0,2.0,2.0,9.0,26.0,26.0,27.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,4.0,126531.184,121973.04699999999,121960.03,123762.827,121992.49599999998,120133.838
2020-06-07,1.0,525.0,763.0,557.0,1.0,2.0,2.0,26.0,26.0,26.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,82427.88500000001,126531.184,121973.04699999999,82076.91,123762.827,121992.49599999998
2020-06-08,2.0,321.0,525.0,763.0,1.0,1.0,2.0,26.0,26.0,26.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,60234.31200000001,82427.88500000001,126531.184,62844.872,82076.91,123762.827
2020-06-09,2.0,743.0,321.0,525.0,2.0,1.0,1.0,23.0,26.0,26.0,4.0,4.0,4.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,112151.71099999998,60234.31200000001,82427.88500000001,115933.071,62844.872,82076.91
2020-06-10,2.0,790.0,743.0,321.0,2.0,2.0,1.0,23.0,23.0,26.0,4.0,4.0,4.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,104216.37800000001,112151.71099999998,60234.31200000001,96990.195,115933.071,62844.872
2020-06-11,1.0,693.0,790.0,743.0,2.0,2.0,2.0,18.0,23.0,23.0,4.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,2.0,127370.31900000002,104216.37800000001,112151.71099999998,125679.27,96990.195,115933.071
